Timestamp,Device_ID,Temperature_C,Humidity_%,Distance_cm,Material_Level_%,Status,Active_Alerts
2026-06-01 08:05:00,REMAC_002,30.8,46.4,4.7,92.9,SAFE,None
2026-06-01 08:05:05,REMAC_002,30.0,54.6,11.35,75.4,SAFE,None
2026-06-01 08:05:10,REMAC_002,31.9,42.6,26.59,35.3,SAFE,None
2026-06-01 08:05:15,REMAC_002,37.3,50.7,13.86,68.8,SAFE,None
2026-06-01 08:05:20,REMAC_002,30.4,43.5,6.41,88.4,SAFE,None
2026-06-01 08:05:25,REMAC_002,46.8,55.1,7.02,86.8,DANGER,High Temperature
2026-06-01 08:05:30,REMAC_002,31.2,50.3,37.15,7.5,DANGER,Low Material Level
2026-06-01 08:05:35,REMAC_002,36.0,56.9,20.92,50.2,SAFE,None
2026-06-01 08:05:40,REMAC_002,37.1,53.3,13.59,69.5,SAFE,None
2026-06-01 08:05:45,REMAC_002,34.4,55.7,29.97,26.4,SAFE,None
2026-06-01 08:05:50,REMAC_002,43.0,43.1,11.16,75.9,DANGER,High Temperature
2026-06-01 08:05:55,REMAC_002,36.6,57.0,20.96,50.1,SAFE,None
2026-06-01 08:06:00,REMAC_002,28.6,55.7,22.44,46.2,SAFE,None
2026-06-01 08:06:05,REMAC_002,29.6,47.6,15.3,65.0,SAFE,None
2026-06-01 08:06:10,REMAC_002,32.1,53.2,20.54,51.2,SAFE,None
2026-06-01 08:06:15,REMAC_002,28.8,47.6,22.14,47.0,SAFE,None
2026-06-01 08:06:20,REMAC_002,28.6,47.1,16.97,60.6,SAFE,None
2026-06-01 08:06:25,REMAC_002,34.5,53.3,29.89,26.6,SAFE,None
2026-06-01 08:06:30,REMAC_002,46.2,61.7,38.4,4.2,DANGER,High Temperature; High Humidity; Low Material Level
2026-06-01 08:06:35,REMAC_002,31.8,42.1,26.36,35.9,SAFE,None
2026-06-01 08:06:40,REMAC_002,29.1,47.0,12.64,72.0,SAFE,None
2026-06-01 08:06:45,REMAC_002,35.7,51.9,12.56,72.2,SAFE,None
2026-06-01 08:06:50,REMAC_002,34.6,42.9,29.17,28.5,SAFE,None
2026-06-01 08:06:55,REMAC_002,29.7,51.3,12.72,71.8,SAFE,None
2026-06-01 08:07:00,REMAC_002,33.8,63.4,26.43,35.7,DANGER,High Humidity
2026-06-01 08:07:05,REMAC_002,29.7,56.4,9.33,80.7,SAFE,None
2026-06-01 08:07:10,REMAC_002,29.6,55.7,7.59,85.3,SAFE,None
2026-06-01 08:07:15,REMAC_002,30.2,50.6,30.88,24.0,SAFE,None
2026-06-01 08:07:20,REMAC_002,31.9,43.7,22.82,45.2,SAFE,None
2026-06-01 08:07:25,REMAC_002,32.5,53.9,12.37,72.7,SAFE,None
2026-06-01 08:07:30,REMAC_002,30.1,42.3,7.51,85.5,SAFE,None
2026-06-01 08:07:35,REMAC_002,33.5,52.7,11.77,74.3,SAFE,None
2026-06-01 08:07:40,REMAC_002,33.4,48.2,8.31,83.4,SAFE,None
2026-06-01 08:07:45,REMAC_002,34.7,54.5,16.74,61.2,SAFE,None
2026-06-01 08:07:50,REMAC_002,34.3,42.0,10.55,77.5,SAFE,None
2026-06-01 08:07:55,REMAC_002,31.5,42.5,17.39,59.5,SAFE,None
2026-06-01 08:08:00,REMAC_002,30.1,48.9,20.54,51.2,SAFE,None
2026-06-01 08:08:05,REMAC_002,35.9,52.2,17.39,59.5,SAFE,None
2026-06-01 08:08:10,REMAC_002,28.9,51.0,6.22,88.9,SAFE,None
2026-06-01 08:08:15,REMAC_002,32.5,46.6,26.62,35.2,SAFE,None
2026-06-01 08:08:20,REMAC_002,34.9,47.1,26.66,35.1,SAFE,None
2026-06-01 08:08:25,REMAC_002,31.2,53.2,23.74,42.8,SAFE,None
2026-06-01 08:08:30,REMAC_002,30.1,50.8,22.63,45.7,SAFE,None
2026-06-01 08:08:35,REMAC_002,29.3,48.9,28.52,30.2,SAFE,None
2026-06-01 08:08:40,REMAC_002,35.4,48.2,16.29,62.4,SAFE,None
2026-06-01 08:08:45,REMAC_002,29.7,47.9,10.51,77.6,SAFE,None
2026-06-01 08:08:50,REMAC_002,32.9,42.4,18.95,55.4,SAFE,None
2026-06-01 08:08:55,REMAC_002,29.9,53.5,6.52,88.1,SAFE,None
2026-06-01 08:09:00,REMAC_002,30.3,48.8,13.55,69.6,SAFE,None
2026-06-01 08:09:05,REMAC_002,28.5,42.1,37.26,7.2,DANGER,Low Material Level
2026-06-01 08:09:10,REMAC_002,29.9,47.2,13.74,69.1,SAFE,None
2026-06-01 08:09:15,REMAC_002,29.6,52.0,22.75,45.4,SAFE,None
2026-06-01 08:09:20,REMAC_002,30.4,56.0,15.72,63.9,SAFE,None
2026-06-01 08:09:25,REMAC_002,30.7,42.9,19.52,53.9,SAFE,None
2026-06-01 08:09:30,REMAC_002,30.2,49.7,36.47,9.3,DANGER,Low Material Level
2026-06-01 08:09:35,REMAC_002,32.8,54.5,5.08,91.9,SAFE,None
2026-06-01 08:09:40,REMAC_002,35.8,43.7,10.28,78.2,SAFE,None
2026-06-01 08:09:45,REMAC_002,33.4,68.1,23.62,43.1,DANGER,High Humidity
2026-06-01 08:09:50,REMAC_002,32.5,54.8,15.3,65.0,SAFE,None
2026-06-01 08:09:55,REMAC_002,36.2,48.3,35.55,11.7,DANGER,Low Material Level
2026-06-01 08:10:00,REMAC_002,31.7,52.9,12.26,73.0,SAFE,None
2026-06-01 08:10:05,REMAC_002,34.0,43.5,35.21,12.6,DANGER,Low Material Level
2026-06-01 08:10:10,REMAC_002,28.9,48.8,26.21,36.3,SAFE,None
2026-06-01 08:10:15,REMAC_002,28.8,42.7,34.38,14.8,DANGER,Low Material Level
2026-06-01 08:10:20,REMAC_002,34.7,42.5,10.82,76.8,SAFE,None
2026-06-01 08:10:25,REMAC_002,36.7,52.5,22.03,47.3,SAFE,None
2026-06-01 08:10:30,REMAC_002,33.6,44.5,10.66,77.2,SAFE,None
2026-06-01 08:10:35,REMAC_002,31.0,47.4,22.79,45.3,SAFE,None
2026-06-01 08:10:40,REMAC_002,36.4,54.3,9.07,81.4,SAFE,None
2026-06-01 08:10:45,REMAC_002,31.0,49.0,10.32,78.1,SAFE,None
2026-06-01 08:10:50,REMAC_002,30.3,44.2,11.46,75.1,SAFE,None
2026-06-01 08:10:55,REMAC_002,29.5,53.3,25.29,38.7,SAFE,None
2026-06-01 08:11:00,REMAC_002,32.3,46.5,23.85,42.5,SAFE,None
2026-06-01 08:11:05,REMAC_002,36.1,46.5,20.54,51.2,SAFE,None
2026-06-01 08:11:10,REMAC_002,34.6,54.7,7.09,86.6,SAFE,None
2026-06-01 08:11:15,REMAC_002,37.4,51.6,14.88,66.1,SAFE,None
2026-06-01 08:11:20,REMAC_002,33.2,49.8,29.66,27.2,SAFE,None
2026-06-01 08:11:25,REMAC_002,34.8,52.3,12.41,72.6,SAFE,None
2026-06-01 08:11:30,REMAC_002,37.2,42.2,17.88,58.2,SAFE,None
2026-06-01 08:11:35,REMAC_002,35.4,42.1,21.19,49.5,SAFE,None
2026-06-01 08:11:40,REMAC_002,29.3,69.6,23.24,44.1,DANGER,High Humidity
2026-06-01 08:11:45,REMAC_002,36.8,49.2,12.53,72.3,SAFE,None
2026-06-01 08:11:50,REMAC_002,34.3,43.2,21.76,48.0,SAFE,None
2026-06-01 08:11:55,REMAC_002,34.9,47.9,16.78,61.1,SAFE,None
2026-06-01 08:12:00,REMAC_002,36.1,50.6,9.3,80.8,SAFE,None
2026-06-01 08:12:05,REMAC_002,31.4,48.4,26.7,35.0,SAFE,None
2026-06-01 08:12:10,REMAC_002,36.8,55.9,20.24,52.0,SAFE,None
2026-06-01 08:12:15,REMAC_002,29.7,50.1,11.23,75.7,SAFE,None
2026-06-01 08:12:20,REMAC_002,32.2,49.1,29.21,28.4,SAFE,None
2026-06-01 08:12:25,REMAC_002,35.5,65.3,34.6,14.2,DANGER,High Humidity; Low Material Level
2026-06-01 08:12:30,REMAC_002,32.2,45.8,26.43,35.7,SAFE,None
2026-06-01 08:12:35,REMAC_002,36.7,54.8,18.11,57.6,SAFE,None
2026-06-01 08:12:40,REMAC_002,32.3,46.2,29.44,27.8,SAFE,None
2026-06-01 08:12:45,REMAC_002,34.2,51.5,23.24,44.1,SAFE,None
2026-06-01 08:12:50,REMAC_002,34.9,43.9,23.58,43.2,SAFE,None
2026-06-01 08:12:55,REMAC_002,41.6,47.7,6.18,89.0,DANGER,High Temperature
2026-06-01 08:13:00,REMAC_002,31.7,54.9,11.73,74.4,SAFE,None
2026-06-01 08:13:05,REMAC_002,32.5,42.1,20.05,52.5,SAFE,None
2026-06-01 08:13:10,REMAC_002,45.1,44.2,30.42,25.2,DANGER,High Temperature
2026-06-01 08:13:15,REMAC_002,34.2,64.9,16.1,62.9,DANGER,High Humidity
2026-06-01 08:13:20,REMAC_002,28.9,51.9,38.75,3.3,DANGER,Low Material Level
2026-06-01 08:13:25,REMAC_002,31.4,57.0,16.71,61.3,SAFE,None
2026-06-01 08:13:30,REMAC_002,35.5,48.5,5.53,90.7,SAFE,None
2026-06-01 08:13:35,REMAC_002,36.1,45.2,17.2,60.0,SAFE,None
2026-06-01 08:13:40,REMAC_002,29.5,55.6,28.14,31.2,SAFE,None
2026-06-01 08:13:45,REMAC_002,29.8,50.3,17.47,59.3,SAFE,None
2026-06-01 08:13:50,REMAC_002,37.1,42.9,38.14,4.9,DANGER,Low Material Level
2026-06-01 08:13:55,REMAC_002,34.5,56.9,11.08,76.1,SAFE,None
2026-06-01 08:14:00,REMAC_002,36.4,56.8,22.22,46.8,SAFE,None
2026-06-01 08:14:05,REMAC_002,29.2,42.0,22.22,46.8,SAFE,None
2026-06-01 08:14:10,REMAC_002,33.7,45.5,17.28,59.8,SAFE,None
2026-06-01 08:14:15,REMAC_002,28.9,55.2,10.47,77.7,SAFE,None
2026-06-01 08:14:20,REMAC_002,44.2,54.6,35.02,13.1,DANGER,High Temperature; Low Material Level
2026-06-01 08:14:25,REMAC_002,32.7,42.2,20.35,51.7,SAFE,None
2026-06-01 08:14:30,REMAC_002,36.9,53.5,14.58,66.9,SAFE,None
2026-06-01 08:14:35,REMAC_002,34.0,45.9,19.06,55.1,SAFE,None
2026-06-01 08:14:40,REMAC_002,37.5,55.8,23.85,42.5,SAFE,None
2026-06-01 08:14:45,REMAC_002,29.8,55.5,8.12,83.9,SAFE,None
2026-06-01 08:14:50,REMAC_002,36.6,47.2,11.35,75.4,SAFE,None
2026-06-01 08:14:55,REMAC_002,29.9,48.0,30.27,25.6,SAFE,None
2026-06-01 08:15:00,REMAC_002,36.7,46.1,6.6,87.9,SAFE,None
2026-06-01 08:15:05,REMAC_002,46.2,52.6,15.3,65.0,DANGER,High Temperature
2026-06-01 08:15:10,REMAC_002,37.0,56.9,29.36,28.0,SAFE,None
2026-06-01 08:15:15,REMAC_002,35.0,45.3,14.88,66.1,SAFE,None
2026-06-01 08:15:20,REMAC_002,29.7,46.2,11.39,75.3,SAFE,None
2026-06-01 08:15:25,REMAC_002,35.3,54.1,25.1,39.2,SAFE,None
2026-06-01 08:15:30,REMAC_002,44.4,55.4,15.95,63.3,DANGER,High Temperature
2026-06-01 08:15:35,REMAC_002,28.8,64.1,26.7,35.0,DANGER,High Humidity
2026-06-01 08:15:40,REMAC_002,33.6,48.6,15.57,64.3,SAFE,None
2026-06-01 08:15:45,REMAC_002,35.3,47.5,10.85,76.7,SAFE,None
2026-06-01 08:15:50,REMAC_002,37.3,44.6,13.86,68.8,SAFE,None
2026-06-01 08:15:55,REMAC_002,35.3,47.7,9.49,80.3,SAFE,None
2026-06-01 08:16:00,REMAC_002,29.3,57.0,25.1,39.2,SAFE,None
2026-06-01 08:16:05,REMAC_002,31.5,56.1,30.42,25.2,SAFE,None
2026-06-01 08:16:10,REMAC_002,33.8,53.3,18.83,55.7,SAFE,None
2026-06-01 08:16:15,REMAC_002,31.7,67.3,13.13,70.7,DANGER,High Humidity
2026-06-01 08:16:20,REMAC_002,37.4,46.5,17.85,58.3,SAFE,None
2026-06-01 08:16:25,REMAC_002,33.2,48.8,23.81,42.6,SAFE,None
2026-06-01 08:16:30,REMAC_002,33.3,51.0,31.11,23.4,SAFE,None
2026-06-01 08:16:35,REMAC_002,34.5,44.1,14.16,68.0,SAFE,None
2026-06-01 08:16:40,REMAC_002,32.3,45.3,24.42,41.0,SAFE,None
2026-06-01 08:16:45,REMAC_002,37.1,48.2,27.42,33.1,SAFE,None
2026-06-01 08:16:50,REMAC_002,30.1,52.4,9.18,81.1,SAFE,None
2026-06-01 08:16:55,REMAC_002,29.5,54.5,12.53,72.3,SAFE,None
2026-06-01 08:17:00,REMAC_002,30.2,49.1,34.38,14.8,DANGER,Low Material Level
2026-06-01 08:17:05,REMAC_002,31.7,47.6,9.18,81.1,SAFE,None
2026-06-01 08:17:10,REMAC_002,30.2,46.8,7.21,86.3,SAFE,None
2026-06-01 08:17:15,REMAC_002,30.2,53.2,18.95,55.4,SAFE,None
2026-06-01 08:17:20,REMAC_002,28.8,42.8,13.78,69.0,SAFE,None
2026-06-01 08:17:25,REMAC_002,31.7,51.6,29.66,27.2,SAFE,None
2026-06-01 08:17:30,REMAC_002,29.0,50.1,5.65,90.4,SAFE,None
2026-06-01 08:17:35,REMAC_002,28.8,43.0,12.68,71.9,SAFE,None
2026-06-01 08:17:40,REMAC_002,29.6,47.8,26.62,35.2,SAFE,None
2026-06-01 08:17:45,REMAC_002,35.3,52.3,30.08,26.1,SAFE,None
2026-06-01 08:17:50,REMAC_002,33.5,46.3,37.83,5.7,DANGER,Low Material Level
2026-06-01 08:17:55,REMAC_002,35.6,44.8,19.9,52.9,SAFE,None
2026-06-01 08:18:00,REMAC_002,35.0,49.4,38.44,4.1,DANGER,Low Material Level
2026-06-01 08:18:05,REMAC_002,35.4,56.1,12.41,72.6,SAFE,None
2026-06-01 08:18:10,REMAC_002,30.1,57.0,34.64,14.1,DANGER,Low Material Level
2026-06-01 08:18:15,REMAC_002,32.2,44.5,18.07,57.7,SAFE,None
2026-06-01 08:18:20,REMAC_002,36.1,46.5,25.75,37.5,SAFE,None
2026-06-01 08:18:25,REMAC_002,33.8,68.7,27.69,32.4,DANGER,High Humidity
2026-06-01 08:18:30,REMAC_002,33.6,42.9,30.27,25.6,SAFE,None
2026-06-01 08:18:35,REMAC_002,36.5,54.9,5.8,90.0,SAFE,None
2026-06-01 08:18:40,REMAC_002,32.2,74.0,28.68,29.8,DANGER,High Humidity
2026-06-01 08:18:45,REMAC_002,36.9,47.1,7.4,85.8,SAFE,None
2026-06-01 08:18:50,REMAC_002,29.7,74.5,9.56,80.1,DANGER,High Humidity
2026-06-01 08:18:55,REMAC_002,33.9,56.6,25.07,39.3,SAFE,None
2026-06-01 08:19:00,REMAC_002,37.2,54.7,24.08,41.9,SAFE,None
2026-06-01 08:19:05,REMAC_002,33.6,49.2,19.56,53.8,SAFE,None
2026-06-01 08:19:10,REMAC_002,28.6,55.0,23.58,43.2,SAFE,None
2026-06-01 08:19:15,REMAC_002,30.0,42.2,28.64,29.9,SAFE,None
2026-06-01 08:19:20,REMAC_002,37.1,56.8,24.31,41.3,SAFE,None
2026-06-01 08:19:25,REMAC_002,33.2,53.7,14.54,67.0,SAFE,None
2026-06-01 08:19:30,REMAC_002,30.9,44.3,9.75,79.6,SAFE,None
2026-06-01 08:19:35,REMAC_002,34.3,53.1,12.94,71.2,SAFE,None
2026-06-01 08:19:40,REMAC_002,33.4,47.7,32.06,20.9,SAFE,None
2026-06-01 08:19:45,REMAC_002,30.3,44.0,13.51,69.7,SAFE,None
2026-06-01 08:19:50,REMAC_002,35.1,46.2,36.01,10.5,DANGER,Low Material Level
2026-06-01 08:19:55,REMAC_002,29.9,42.9,30.39,25.3,SAFE,None
2026-06-01 08:20:00,REMAC_002,34.2,53.0,20.39,51.6,SAFE,None
2026-06-01 08:20:05,REMAC_002,35.0,55.5,13.93,68.6,SAFE,None
2026-06-01 08:20:10,REMAC_002,35.0,56.6,31.37,22.7,SAFE,None
2026-06-01 08:20:15,REMAC_002,36.3,66.4,16.1,62.9,DANGER,High Humidity
2026-06-01 08:20:20,REMAC_002,34.0,45.6,15.15,65.4,SAFE,None
2026-06-01 08:20:25,REMAC_002,30.7,54.5,16.25,62.5,SAFE,None
2026-06-01 08:20:30,REMAC_002,29.7,45.9,30.35,25.4,SAFE,None
2026-06-01 08:20:35,REMAC_002,30.5,45.5,8.99,81.6,SAFE,None
2026-06-01 08:20:40,REMAC_002,36.4,48.0,18.91,55.5,SAFE,None
2026-06-01 08:20:45,REMAC_002,33.1,48.8,35.71,11.3,DANGER,Low Material Level
2026-06-01 08:20:50,REMAC_002,34.6,55.3,24.8,40.0,SAFE,None
2026-06-01 08:20:55,REMAC_002,30.1,49.9,36.58,9.0,DANGER,Low Material Level
2026-06-01 08:21:00,REMAC_002,34.8,47.2,30.04,26.2,SAFE,None
2026-06-01 08:21:05,REMAC_002,46.0,46.9,31.75,21.7,DANGER,High Temperature
2026-06-01 08:21:10,REMAC_002,32.0,50.0,27.65,32.5,SAFE,None
2026-06-01 08:21:15,REMAC_002,32.4,55.9,34.91,13.4,DANGER,Low Material Level
2026-06-01 08:21:20,REMAC_002,33.9,47.2,15.57,64.3,SAFE,None
2026-06-01 08:21:25,REMAC_002,37.3,50.6,19.56,53.8,SAFE,None
2026-06-01 08:21:30,REMAC_002,28.9,44.9,17.69,58.7,SAFE,None
2026-06-01 08:21:35,REMAC_002,28.8,50.4,25.37,38.5,SAFE,None
2026-06-01 08:21:40,REMAC_002,33.8,52.6,9.37,80.6,SAFE,None
2026-06-01 08:21:45,REMAC_002,36.2,50.5,8.76,82.2,SAFE,None
2026-06-01 08:21:50,REMAC_002,30.9,48.9,19.48,54.0,SAFE,None
2026-06-01 08:21:55,REMAC_002,35.3,54.8,20.32,51.8,SAFE,None
2026-06-01 08:22:00,REMAC_002,29.8,74.3,29.02,28.9,DANGER,High Humidity
2026-06-01 08:22:05,REMAC_002,30.3,53.9,9.14,81.2,SAFE,None
2026-06-01 08:22:10,REMAC_002,34.0,55.8,25.67,37.7,SAFE,None
2026-06-01 08:22:15,REMAC_002,32.4,44.5,23.47,43.5,SAFE,None
2026-06-01 08:22:20,REMAC_002,33.3,56.7,27.99,31.6,SAFE,None
2026-06-01 08:22:25,REMAC_002,36.3,56.8,24.95,39.6,SAFE,None
2026-06-01 08:22:30,REMAC_002,32.6,53.8,13.89,68.7,SAFE,None
2026-06-01 08:22:35,REMAC_002,30.6,43.0,7.55,85.4,SAFE,None
2026-06-01 08:22:40,REMAC_002,31.0,51.6,34.68,14.0,DANGER,Low Material Level
2026-06-01 08:22:45,REMAC_002,45.1,44.2,10.93,76.5,DANGER,High Temperature
2026-06-01 08:22:50,REMAC_002,31.0,49.9,18.45,56.7,SAFE,None
2026-06-01 08:22:55,REMAC_002,32.9,53.3,9.03,81.5,SAFE,None
2026-06-01 08:23:00,REMAC_002,31.4,54.7,24.0,42.1,SAFE,None
2026-06-01 08:23:05,REMAC_002,34.8,47.9,27.95,31.7,SAFE,None
2026-06-01 08:23:10,REMAC_002,33.2,49.7,11.16,75.9,SAFE,None
2026-06-01 08:23:15,REMAC_002,30.6,54.0,25.41,38.4,SAFE,None
2026-06-01 08:23:20,REMAC_002,41.4,44.8,16.25,62.5,DANGER,High Temperature
2026-06-01 08:23:25,REMAC_002,36.5,44.9,7.4,85.8,SAFE,None
2026-06-01 08:23:30,REMAC_002,29.9,55.6,29.63,27.3,SAFE,None
2026-06-01 08:23:35,REMAC_002,35.3,47.9,9.68,79.8,SAFE,None
2026-06-01 08:23:40,REMAC_002,30.7,72.4,20.73,50.7,DANGER,High Humidity
2026-06-01 08:23:45,REMAC_002,29.7,45.6,31.26,23.0,SAFE,None
2026-06-01 08:23:50,REMAC_002,45.8,43.3,13.48,69.8,DANGER,High Temperature
2026-06-01 08:23:55,REMAC_002,30.4,46.1,31.68,21.9,SAFE,None
2026-06-01 08:24:00,REMAC_002,33.7,43.1,37.38,6.9,DANGER,Low Material Level
2026-06-01 08:24:05,REMAC_002,32.1,42.2,8.88,81.9,SAFE,None
2026-06-01 08:24:10,REMAC_002,37.4,43.7,13.36,70.1,SAFE,None
2026-06-01 08:24:15,REMAC_002,28.6,44.7,36.2,10.0,DANGER,Low Material Level
2026-06-01 08:24:20,REMAC_002,32.2,44.7,24.88,39.8,SAFE,None
2026-06-01 08:24:25,REMAC_002,31.7,55.9,31.26,23.0,SAFE,None
2026-06-01 08:24:30,REMAC_002,33.4,48.5,11.42,75.2,SAFE,None
2026-06-01 08:24:35,REMAC_002,36.3,54.3,14.2,67.9,SAFE,None
2026-06-01 08:24:40,REMAC_002,32.6,47.8,19.25,54.6,SAFE,None
2026-06-01 08:24:45,REMAC_002,33.2,44.9,10.47,77.7,SAFE,None
2026-06-01 08:24:50,REMAC_002,29.0,47.1,19.9,52.9,SAFE,None
2026-06-01 08:24:55,REMAC_002,34.7,54.7,35.48,11.9,DANGER,Low Material Level
2026-06-01 08:25:00,REMAC_002,47.6,50.1,15.07,65.6,DANGER,High Temperature
2026-06-01 08:25:05,REMAC_002,34.8,53.8,24.5,40.8,SAFE,None
2026-06-01 08:25:10,REMAC_002,34.4,44.4,39.81,0.5,DANGER,Low Material Level
2026-06-01 08:25:15,REMAC_002,35.0,48.8,15.22,65.2,SAFE,None
2026-06-01 08:25:20,REMAC_002,31.1,42.3,9.3,80.8,SAFE,None
2026-06-01 08:25:25,REMAC_002,31.3,54.9,15.38,64.8,SAFE,None
2026-06-01 08:25:30,REMAC_002,36.0,45.1,22.41,46.3,SAFE,None
2026-06-01 08:25:35,REMAC_002,35.7,66.6,8.8,82.1,DANGER,High Humidity
2026-06-01 08:25:40,REMAC_002,33.6,42.3,13.7,69.2,SAFE,None
2026-06-01 08:25:45,REMAC_002,36.8,56.3,22.6,45.8,SAFE,None
2026-06-01 08:25:50,REMAC_002,32.9,55.3,30.42,25.2,SAFE,None
2026-06-01 08:25:55,REMAC_002,28.6,44.6,19.06,55.1,SAFE,None
2026-06-01 08:26:00,REMAC_002,32.5,47.0,10.85,76.7,SAFE,None
2026-06-01 08:26:05,REMAC_002,31.6,53.4,13.1,70.8,SAFE,None
2026-06-01 08:26:10,REMAC_002,34.9,73.7,17.88,58.2,DANGER,High Humidity
2026-06-01 08:26:15,REMAC_002,35.1,43.8,6.79,87.4,SAFE,None
