Timestamp,Device_ID,Temperature_C,Humidity_%,Distance_cm,Material_Level_%,Status,Active_Alerts
2026-06-01 08:03:10,REMAC_ABS_007,35.8,40.1,19.3,54.5,SAFE,None
2026-06-01 08:03:15,REMAC_ABS_007,37.8,45.6,21.33,49.1,SAFE,None
2026-06-01 08:03:20,REMAC_ABS_007,33.9,42.4,12.73,71.8,SAFE,None
2026-06-01 08:03:25,REMAC_ABS_007,35.5,51.9,27.97,31.7,SAFE,None
2026-06-01 08:03:30,REMAC_ABS_007,24.9,50.0,10.28,78.2,SAFE,None
2026-06-01 08:03:35,REMAC_ABS_007,33.7,51.5,33.34,17.5,SAFE,None
2026-06-01 08:03:40,REMAC_ABS_007,37.3,49.5,10.26,78.3,SAFE,None
2026-06-01 08:03:45,REMAC_ABS_007,33.8,43.0,14.78,66.4,SAFE,None
2026-06-01 08:03:50,REMAC_ABS_007,33.6,52.6,14.04,68.3,SAFE,None
2026-06-01 08:03:55,REMAC_ABS_007,31.9,59.6,21.7,48.2,SAFE,None
2026-06-01 08:04:00,REMAC_ABS_007,38.0,52.0,14.65,66.7,SAFE,None
2026-06-01 08:04:05,REMAC_ABS_007,36.6,47.9,36.97,8.0,DANGER,Low Material Level
2026-06-01 08:04:10,REMAC_ABS_007,37.5,42.9,7.64,85.2,SAFE,None
2026-06-01 08:04:15,REMAC_ABS_007,29.8,45.5,37.89,5.6,DANGER,Low Material Level
2026-06-01 08:04:20,REMAC_ABS_007,34.5,52.3,34.35,14.9,DANGER,Low Material Level
2026-06-01 08:04:25,REMAC_ABS_007,34.2,55.4,18.08,57.7,SAFE,None
2026-06-01 08:04:30,REMAC_ABS_007,34.2,51.3,11.9,73.9,SAFE,None
2026-06-01 08:04:35,REMAC_ABS_007,33.2,54.0,37.1,7.6,DANGER,Low Material Level
2026-06-01 08:04:40,REMAC_ABS_007,34.0,53.5,5.01,92.1,SAFE,None
2026-06-01 08:04:45,REMAC_ABS_007,37.5,52.5,3.0,97.4,SAFE,None
2026-06-01 08:04:50,REMAC_ABS_007,29.3,46.7,16.97,60.6,SAFE,None
2026-06-01 08:04:55,REMAC_ABS_007,40.3,50.9,21.71,48.1,DANGER,High Temperature
2026-06-01 08:05:00,REMAC_ABS_007,36.5,45.8,11.83,74.1,SAFE,None
2026-06-01 08:05:05,REMAC_ABS_007,34.9,50.1,27.52,32.8,SAFE,None
2026-06-01 08:05:10,REMAC_ABS_007,37.7,51.7,21.26,49.3,SAFE,None
2026-06-01 08:05:15,REMAC_ABS_007,30.6,58.4,5.19,91.6,SAFE,None
2026-06-01 08:05:20,REMAC_ABS_007,33.0,43.5,3.69,95.6,SAFE,None
2026-06-01 08:05:25,REMAC_ABS_007,34.6,52.4,4.77,92.7,SAFE,None
2026-06-01 08:05:30,REMAC_ABS_007,39.1,57.4,30.03,26.2,SAFE,None
2026-06-01 08:05:35,REMAC_ABS_007,34.9,53.8,31.17,23.2,SAFE,None
2026-06-01 08:05:40,REMAC_ABS_007,36.4,54.2,28.69,29.8,SAFE,None
2026-06-01 08:05:45,REMAC_ABS_007,33.2,52.9,23.23,44.1,SAFE,None
2026-06-01 08:05:50,REMAC_ABS_007,36.5,56.5,28.06,31.4,SAFE,None
2026-06-01 08:05:55,REMAC_ABS_007,40.0,44.6,25.78,37.4,SAFE,None
2026-06-01 08:06:00,REMAC_ABS_007,38.0,43.1,16.42,62.1,SAFE,None
2026-06-01 08:06:05,REMAC_ABS_007,34.8,50.0,11.02,76.3,SAFE,None
2026-06-01 08:06:10,REMAC_ABS_007,37.0,39.2,12.05,73.6,SAFE,None
2026-06-01 08:06:15,REMAC_ABS_007,36.7,56.2,9.05,81.4,SAFE,None
2026-06-01 08:06:20,REMAC_ABS_007,36.5,56.1,38.78,3.2,DANGER,Low Material Level
2026-06-01 08:06:25,REMAC_ABS_007,38.3,47.8,38.19,4.8,DANGER,Low Material Level
2026-06-01 08:06:30,REMAC_ABS_007,38.3,48.1,10.0,78.9,SAFE,None
2026-06-01 08:06:35,REMAC_ABS_007,34.6,49.6,19.74,53.3,SAFE,None
2026-06-01 08:06:40,REMAC_ABS_007,36.9,50.3,18.03,57.8,SAFE,None
2026-06-01 08:06:45,REMAC_ABS_007,33.9,50.6,38.0,5.3,DANGER,Low Material Level
2026-06-01 08:06:50,REMAC_ABS_007,32.2,52.8,30.3,25.5,SAFE,None
2026-06-01 08:06:55,REMAC_ABS_007,34.2,49.1,15.74,63.8,SAFE,None
2026-06-01 08:07:00,REMAC_ABS_007,34.8,54.7,7.35,85.9,SAFE,None
2026-06-01 08:07:05,REMAC_ABS_007,30.0,52.2,5.15,91.7,SAFE,None
2026-06-01 08:07:10,REMAC_ABS_007,37.6,47.0,20.98,50.0,SAFE,None
2026-06-01 08:07:15,REMAC_ABS_007,26.7,56.7,19.27,54.5,SAFE,None
2026-06-01 08:07:20,REMAC_ABS_007,43.1,43.2,8.34,83.3,DANGER,High Temperature
2026-06-01 08:07:25,REMAC_ABS_007,39.5,49.5,19.57,53.8,SAFE,None
2026-06-01 08:07:30,REMAC_ABS_007,34.2,54.8,20.36,51.7,SAFE,None
2026-06-01 08:07:35,REMAC_ABS_007,35.0,46.4,5.61,90.5,SAFE,None
2026-06-01 08:07:40,REMAC_ABS_007,35.9,51.5,9.98,79.0,SAFE,None
2026-06-01 08:07:45,REMAC_ABS_007,33.2,52.7,5.46,90.9,SAFE,None
2026-06-01 08:07:50,REMAC_ABS_007,35.6,45.7,31.71,21.8,SAFE,None
2026-06-01 08:07:55,REMAC_ABS_007,34.6,49.6,20.07,52.4,SAFE,None
2026-06-01 08:08:00,REMAC_ABS_007,34.7,49.2,7.99,84.2,SAFE,None
2026-06-01 08:08:05,REMAC_ABS_007,35.5,47.2,35.78,11.1,DANGER,Low Material Level
2026-06-01 08:08:10,REMAC_ABS_007,31.1,61.5,9.8,79.5,DANGER,High Humidity
2026-06-01 08:08:15,REMAC_ABS_007,35.1,46.2,33.05,18.3,SAFE,None
2026-06-01 08:08:20,REMAC_ABS_007,35.5,55.0,9.29,80.8,SAFE,None
2026-06-01 08:08:25,REMAC_ABS_007,35.4,48.0,16.74,61.2,SAFE,None
2026-06-01 08:08:30,REMAC_ABS_007,34.4,44.6,32.66,19.3,SAFE,None
2026-06-01 08:08:35,REMAC_ABS_007,38.4,50.5,22.01,47.3,SAFE,None
2026-06-01 08:08:40,REMAC_ABS_007,33.9,53.2,14.09,68.2,SAFE,None
2026-06-01 08:08:45,REMAC_ABS_007,35.7,54.6,15.91,63.4,SAFE,None
2026-06-01 08:08:50,REMAC_ABS_007,38.9,57.8,23.76,42.7,SAFE,None
2026-06-01 08:08:55,REMAC_ABS_007,34.8,64.7,5.82,89.9,DANGER,High Humidity
2026-06-01 08:09:00,REMAC_ABS_007,35.6,51.3,20.27,51.9,SAFE,None
2026-06-01 08:09:05,REMAC_ABS_007,34.7,46.7,20.78,50.6,SAFE,None
2026-06-01 08:09:10,REMAC_ABS_007,38.7,52.3,37.63,6.2,DANGER,Low Material Level
2026-06-01 08:09:15,REMAC_ABS_007,34.2,48.7,4.96,92.2,SAFE,None
2026-06-01 08:09:20,REMAC_ABS_007,38.9,54.6,33.27,17.7,SAFE,None
2026-06-01 08:09:25,REMAC_ABS_007,34.7,43.5,19.92,52.8,SAFE,None
2026-06-01 08:09:30,REMAC_ABS_007,32.4,61.8,9.46,80.4,DANGER,High Humidity
2026-06-01 08:09:35,REMAC_ABS_007,37.0,54.3,31.81,21.5,SAFE,None
2026-06-01 08:09:40,REMAC_ABS_007,34.1,41.6,19.96,52.7,SAFE,None
2026-06-01 08:09:45,REMAC_ABS_007,36.9,46.5,30.85,24.1,SAFE,None
2026-06-01 08:09:50,REMAC_ABS_007,26.8,54.1,11.13,76.0,SAFE,None
2026-06-01 08:09:55,REMAC_ABS_007,35.0,55.9,18.56,56.4,SAFE,None
2026-06-01 08:10:00,REMAC_ABS_007,33.6,43.6,7.47,85.6,SAFE,None
2026-06-01 08:10:05,REMAC_ABS_007,31.8,53.6,6.01,89.5,SAFE,None
2026-06-01 08:10:10,REMAC_ABS_007,33.3,40.3,15.35,64.9,SAFE,None
2026-06-01 08:10:15,REMAC_ABS_007,33.3,49.6,12.44,72.5,SAFE,None
2026-06-01 08:10:20,REMAC_ABS_007,34.9,55.6,19.13,54.9,SAFE,None
2026-06-01 08:10:25,REMAC_ABS_007,30.9,47.2,25.39,38.4,SAFE,None
2026-06-01 08:10:30,REMAC_ABS_007,35.9,42.5,15.37,64.8,SAFE,None
2026-06-01 08:10:35,REMAC_ABS_007,39.1,50.7,5.49,90.8,SAFE,None
2026-06-01 08:10:40,REMAC_ABS_007,35.8,47.0,24.17,41.7,SAFE,None
2026-06-01 08:10:45,REMAC_ABS_007,37.4,53.1,28.05,31.4,SAFE,None
2026-06-01 08:10:50,REMAC_ABS_007,38.3,45.6,25.24,38.8,SAFE,None
2026-06-01 08:10:55,REMAC_ABS_007,38.7,46.1,23.45,43.5,SAFE,None
2026-06-01 08:11:00,REMAC_ABS_007,40.6,39.9,37.2,7.4,DANGER,High Temperature; Low Material Level
2026-06-01 08:11:05,REMAC_ABS_007,33.5,50.8,21.06,49.8,SAFE,None
2026-06-01 08:11:10,REMAC_ABS_007,32.8,49.2,21.22,49.4,SAFE,None
2026-06-01 08:11:15,REMAC_ABS_007,37.4,44.1,17.64,58.8,SAFE,None
2026-06-01 08:11:20,REMAC_ABS_007,37.1,51.0,26.21,36.3,SAFE,None
2026-06-01 08:11:25,REMAC_ABS_007,37.3,55.1,16.7,61.3,SAFE,None
2026-06-01 08:11:30,REMAC_ABS_007,40.7,48.9,6.63,87.8,DANGER,High Temperature
2026-06-01 08:11:35,REMAC_ABS_007,35.0,51.3,3.69,95.5,SAFE,None
2026-06-01 08:11:40,REMAC_ABS_007,36.3,51.4,17.82,58.4,SAFE,None
2026-06-01 08:11:45,REMAC_ABS_007,32.1,44.0,38.38,4.3,DANGER,Low Material Level
2026-06-01 08:11:50,REMAC_ABS_007,41.4,60.3,3.17,96.9,DANGER,High Temperature; High Humidity
2026-06-01 08:11:55,REMAC_ABS_007,34.0,47.6,13.18,70.6,SAFE,None
2026-06-01 08:12:00,REMAC_ABS_007,34.1,53.3,27.23,33.6,SAFE,None
2026-06-01 08:12:05,REMAC_ABS_007,34.0,53.8,34.41,14.7,DANGER,Low Material Level
2026-06-01 08:12:10,REMAC_ABS_007,33.1,49.3,34.55,14.3,DANGER,Low Material Level
2026-06-01 08:12:15,REMAC_ABS_007,32.8,53.0,33.63,16.8,SAFE,None
2026-06-01 08:12:20,REMAC_ABS_007,33.4,51.2,38.27,4.6,DANGER,Low Material Level
2026-06-01 08:12:25,REMAC_ABS_007,30.9,42.9,5.72,90.2,SAFE,None
2026-06-01 08:12:30,REMAC_ABS_007,32.6,48.3,19.45,54.1,SAFE,None
2026-06-01 08:12:35,REMAC_ABS_007,40.8,46.9,13.4,70.0,DANGER,High Temperature
2026-06-01 08:12:40,REMAC_ABS_007,37.2,47.7,8.53,82.8,SAFE,None
2026-06-01 08:12:45,REMAC_ABS_007,37.8,43.5,9.92,79.2,SAFE,None
2026-06-01 08:12:50,REMAC_ABS_007,38.5,55.6,6.46,88.3,SAFE,None
2026-06-01 08:12:55,REMAC_ABS_007,40.5,58.0,3.24,96.7,DANGER,High Temperature
2026-06-01 08:13:00,REMAC_ABS_007,29.7,54.9,23.32,43.9,SAFE,None
2026-06-01 08:13:05,REMAC_ABS_007,31.3,56.4,3.89,95.0,SAFE,None
2026-06-01 08:13:10,REMAC_ABS_007,32.6,48.3,12.51,72.3,SAFE,None
2026-06-01 08:13:15,REMAC_ABS_007,33.6,46.8,37.31,7.1,DANGER,Low Material Level
2026-06-01 08:13:20,REMAC_ABS_007,34.1,46.1,14.09,68.2,SAFE,None
2026-06-01 08:13:25,REMAC_ABS_007,33.7,53.2,13.9,68.7,SAFE,None
2026-06-01 08:13:30,REMAC_ABS_007,35.7,51.1,5.58,90.6,SAFE,None
2026-06-01 08:13:35,REMAC_ABS_007,35.1,49.6,25.83,37.3,SAFE,None
2026-06-01 08:13:40,REMAC_ABS_007,32.8,56.5,17.77,58.5,SAFE,None
2026-06-01 08:13:45,REMAC_ABS_007,28.5,52.0,39.54,1.2,DANGER,Low Material Level
2026-06-01 08:13:50,REMAC_ABS_007,32.0,45.8,27.38,33.2,SAFE,None
2026-06-01 08:13:55,REMAC_ABS_007,33.4,46.6,37.63,6.2,DANGER,Low Material Level
2026-06-01 08:14:00,REMAC_ABS_007,34.3,53.4,20.17,52.2,SAFE,None
2026-06-01 08:14:05,REMAC_ABS_007,31.6,55.2,8.94,81.7,SAFE,None
2026-06-01 08:14:10,REMAC_ABS_007,33.5,52.8,32.16,20.6,SAFE,None
2026-06-01 08:14:15,REMAC_ABS_007,31.6,59.5,19.96,52.7,SAFE,None
2026-06-01 08:14:20,REMAC_ABS_007,34.6,58.2,32.25,20.4,SAFE,None
2026-06-01 08:14:25,REMAC_ABS_007,31.8,52.2,35.41,12.1,DANGER,Low Material Level
2026-06-01 08:14:30,REMAC_ABS_007,32.5,45.8,20.58,51.1,SAFE,None
2026-06-01 08:14:35,REMAC_ABS_007,31.1,43.5,36.99,7.9,DANGER,Low Material Level
2026-06-01 08:14:40,REMAC_ABS_007,34.5,48.1,17.68,58.7,SAFE,None
2026-06-01 08:14:45,REMAC_ABS_007,32.4,53.8,38.81,3.1,DANGER,Low Material Level
2026-06-01 08:14:50,REMAC_ABS_007,37.7,59.1,35.94,10.7,DANGER,Low Material Level
2026-06-01 08:14:55,REMAC_ABS_007,36.2,52.1,19.1,55.0,SAFE,None
2026-06-01 08:15:00,REMAC_ABS_007,34.8,55.8,17.53,59.1,SAFE,None
2026-06-01 08:15:05,REMAC_ABS_007,32.6,48.8,38.9,2.9,DANGER,Low Material Level
2026-06-01 08:15:10,REMAC_ABS_007,36.1,53.1,18.21,57.3,SAFE,None
2026-06-01 08:15:15,REMAC_ABS_007,37.1,54.1,8.14,83.9,SAFE,None
2026-06-01 08:15:20,REMAC_ABS_007,35.4,40.1,12.55,72.2,SAFE,None
2026-06-01 08:15:25,REMAC_ABS_007,39.8,47.9,35.01,13.1,DANGER,Low Material Level
2026-06-01 08:15:30,REMAC_ABS_007,36.4,54.7,17.49,59.2,SAFE,None
2026-06-01 08:15:35,REMAC_ABS_007,37.7,51.4,14.45,67.2,SAFE,None
2026-06-01 08:15:40,REMAC_ABS_007,35.4,44.0,38.59,3.7,DANGER,Low Material Level
2026-06-01 08:15:45,REMAC_ABS_007,37.0,37.8,7.5,85.5,SAFE,None
2026-06-01 08:15:50,REMAC_ABS_007,32.6,48.2,5.56,90.6,SAFE,None
2026-06-01 08:15:55,REMAC_ABS_007,33.6,49.6,7.68,85.0,SAFE,None
2026-06-01 08:16:00,REMAC_ABS_007,36.0,45.6,8.66,82.5,SAFE,None
2026-06-01 08:16:05,REMAC_ABS_007,36.0,50.7,11.69,74.5,SAFE,None
2026-06-01 08:16:10,REMAC_ABS_007,36.5,52.5,15.93,63.3,SAFE,None
2026-06-01 08:16:15,REMAC_ABS_007,38.3,53.4,14.21,67.9,SAFE,None
2026-06-01 08:16:20,REMAC_ABS_007,30.7,38.2,9.36,80.6,SAFE,None
2026-06-01 08:16:25,REMAC_ABS_007,32.1,43.4,14.83,66.2,SAFE,None
2026-06-01 08:16:30,REMAC_ABS_007,35.7,48.5,27.55,32.8,SAFE,None
2026-06-01 08:16:35,REMAC_ABS_007,32.8,52.9,25.71,37.6,SAFE,None
2026-06-01 08:16:40,REMAC_ABS_007,45.1,52.4,5.91,89.7,DANGER,High Temperature
2026-06-01 08:16:45,REMAC_ABS_007,36.5,52.4,39.35,1.7,DANGER,Low Material Level
2026-06-01 08:16:50,REMAC_ABS_007,34.8,48.1,13.44,69.9,SAFE,None
2026-06-01 08:16:55,REMAC_ABS_007,33.5,48.4,3.72,95.5,SAFE,None
2026-06-01 08:17:00,REMAC_ABS_007,33.6,46.4,13.16,70.6,SAFE,None
2026-06-01 08:17:05,REMAC_ABS_007,35.1,53.8,2.23,99.4,SAFE,None
2026-06-01 08:17:10,REMAC_ABS_007,35.3,45.4,13.87,68.8,SAFE,None
2026-06-01 08:17:15,REMAC_ABS_007,33.6,54.3,38.69,3.4,DANGER,Low Material Level
2026-06-01 08:17:20,REMAC_ABS_007,34.2,51.0,8.57,82.7,SAFE,None
2026-06-01 08:17:25,REMAC_ABS_007,39.0,49.8,29.18,28.5,SAFE,None
2026-06-01 08:17:30,REMAC_ABS_007,39.2,46.7,23.05,44.6,SAFE,None
2026-06-01 08:17:35,REMAC_ABS_007,35.8,43.2,28.14,31.2,SAFE,None
2026-06-01 08:17:40,REMAC_ABS_007,31.0,46.8,29.79,26.9,SAFE,None
2026-06-01 08:17:45,REMAC_ABS_007,36.6,48.3,23.61,43.1,SAFE,None
2026-06-01 08:17:50,REMAC_ABS_007,39.7,38.2,25.61,37.9,SAFE,None
2026-06-01 08:17:55,REMAC_ABS_007,39.1,49.0,15.93,63.3,SAFE,None
2026-06-01 08:18:00,REMAC_ABS_007,37.2,54.6,9.1,81.3,SAFE,None
2026-06-01 08:18:05,REMAC_ABS_007,39.3,52.8,28.71,29.7,SAFE,None
2026-06-01 08:18:10,REMAC_ABS_007,35.2,47.5,31.88,21.4,SAFE,None
2026-06-01 08:18:15,REMAC_ABS_007,36.9,50.2,14.66,66.7,SAFE,None
2026-06-01 08:18:20,REMAC_ABS_007,33.0,47.2,14.53,67.0,SAFE,None
2026-06-01 08:18:25,REMAC_ABS_007,35.9,50.7,5.76,90.1,SAFE,None
2026-06-01 08:18:30,REMAC_ABS_007,39.0,57.7,39.39,1.6,DANGER,Low Material Level
2026-06-01 08:18:35,REMAC_ABS_007,33.2,54.8,7.58,85.3,SAFE,None
2026-06-01 08:18:40,REMAC_ABS_007,32.4,52.6,20.2,52.1,SAFE,None
2026-06-01 08:18:45,REMAC_ABS_007,35.3,47.5,16.39,62.1,SAFE,None
2026-06-01 08:18:50,REMAC_ABS_007,34.3,53.7,36.53,9.1,DANGER,Low Material Level
2026-06-01 08:18:55,REMAC_ABS_007,36.9,41.6,23.56,43.3,SAFE,None
2026-06-01 08:19:00,REMAC_ABS_007,33.6,48.7,31.36,22.7,SAFE,None
2026-06-01 08:19:05,REMAC_ABS_007,40.2,52.9,30.34,25.4,DANGER,High Temperature
2026-06-01 08:19:10,REMAC_ABS_007,31.1,53.7,20.84,50.4,SAFE,None
2026-06-01 08:19:15,REMAC_ABS_007,38.8,53.3,9.13,81.2,SAFE,None
2026-06-01 08:19:20,REMAC_ABS_007,32.7,51.5,11.74,74.4,SAFE,None
2026-06-01 08:19:25,REMAC_ABS_007,29.6,49.0,17.54,59.1,SAFE,None
2026-06-01 08:19:30,REMAC_ABS_007,35.7,52.7,19.5,53.9,SAFE,None
2026-06-01 08:19:35,REMAC_ABS_007,34.2,45.2,23.76,42.7,SAFE,None
2026-06-01 08:19:40,REMAC_ABS_007,31.7,45.8,3.04,97.3,SAFE,None
2026-06-01 08:19:45,REMAC_ABS_007,30.0,50.3,18.71,56.0,SAFE,None
2026-06-01 08:19:50,REMAC_ABS_007,35.0,50.9,30.35,25.4,SAFE,None
2026-06-01 08:19:55,REMAC_ABS_007,37.9,40.9,31.26,23.0,SAFE,None
2026-06-01 08:20:00,REMAC_ABS_007,36.8,52.3,16.77,61.1,SAFE,None
2026-06-01 08:20:05,REMAC_ABS_007,35.2,53.9,20.13,52.3,SAFE,None
2026-06-01 08:20:10,REMAC_ABS_007,36.4,49.6,39.71,0.8,DANGER,Low Material Level
2026-06-01 08:20:15,REMAC_ABS_007,34.9,61.9,8.46,83.0,DANGER,High Humidity
2026-06-01 08:20:20,REMAC_ABS_007,30.7,46.6,13.24,70.4,SAFE,None
2026-06-01 08:20:25,REMAC_ABS_007,30.7,48.2,14.85,66.2,SAFE,None
2026-06-01 08:20:30,REMAC_ABS_007,34.4,48.0,37.39,6.9,DANGER,Low Material Level
2026-06-01 08:20:35,REMAC_ABS_007,34.5,49.6,26.24,36.2,SAFE,None
2026-06-01 08:20:40,REMAC_ABS_007,37.6,48.4,4.46,93.5,SAFE,None
2026-06-01 08:20:45,REMAC_ABS_007,37.3,43.0,7.22,86.3,SAFE,None
2026-06-01 08:20:50,REMAC_ABS_007,36.8,47.3,29.15,28.6,SAFE,None
2026-06-01 08:20:55,REMAC_ABS_007,34.2,49.5,34.03,15.7,SAFE,None
2026-06-01 08:21:00,REMAC_ABS_007,30.9,56.1,22.93,44.9,SAFE,None
2026-06-01 08:21:05,REMAC_ABS_007,36.2,61.0,26.48,35.6,DANGER,High Humidity
2026-06-01 08:21:10,REMAC_ABS_007,36.6,56.7,14.08,68.2,SAFE,None
2026-06-01 08:21:15,REMAC_ABS_007,27.8,46.1,3.28,96.6,SAFE,None
2026-06-01 08:21:20,REMAC_ABS_007,32.5,46.5,26.21,36.3,SAFE,None
2026-06-01 08:21:25,REMAC_ABS_007,32.9,49.2,37.64,6.2,DANGER,Low Material Level
2026-06-01 08:21:30,REMAC_ABS_007,35.4,58.9,5.89,89.8,SAFE,None
2026-06-01 08:21:35,REMAC_ABS_007,32.6,49.2,38.56,3.8,DANGER,Low Material Level
2026-06-01 08:21:40,REMAC_ABS_007,34.9,43.4,3.79,95.3,SAFE,None
2026-06-01 08:21:45,REMAC_ABS_007,34.4,47.5,14.75,66.5,SAFE,None
2026-06-01 08:21:50,REMAC_ABS_007,34.5,53.8,4.22,94.2,SAFE,None
2026-06-01 08:21:55,REMAC_ABS_007,32.9,53.4,32.41,20.0,SAFE,None
2026-06-01 08:22:00,REMAC_ABS_007,33.1,49.0,38.45,4.1,DANGER,Low Material Level
2026-06-01 08:22:05,REMAC_ABS_007,31.8,53.4,21.45,48.8,SAFE,None
2026-06-01 08:22:10,REMAC_ABS_007,36.1,38.6,22.88,45.1,SAFE,None
2026-06-01 08:22:15,REMAC_ABS_007,36.7,50.5,27.4,33.1,SAFE,None
2026-06-01 08:22:20,REMAC_ABS_007,32.7,54.3,3.61,95.8,SAFE,None
2026-06-01 08:22:25,REMAC_ABS_007,39.6,45.8,8.74,82.3,SAFE,None
2026-06-01 08:22:30,REMAC_ABS_007,34.1,45.8,14.86,66.2,SAFE,None
2026-06-01 08:22:35,REMAC_ABS_007,39.6,40.7,33.81,16.3,SAFE,None
2026-06-01 08:22:40,REMAC_ABS_007,33.1,57.9,12.1,73.4,SAFE,None
2026-06-01 08:22:45,REMAC_ABS_007,28.9,46.4,12.37,72.7,SAFE,None
2026-06-01 08:22:50,REMAC_ABS_007,36.2,51.2,23.85,42.5,SAFE,None
2026-06-01 08:22:55,REMAC_ABS_007,35.7,53.0,4.86,92.5,SAFE,None
2026-06-01 08:23:00,REMAC_ABS_007,35.1,57.6,33.65,16.7,SAFE,None
2026-06-01 08:23:05,REMAC_ABS_007,33.1,49.2,29.84,26.7,SAFE,None
2026-06-01 08:23:10,REMAC_ABS_007,34.9,47.3,37.6,6.3,DANGER,Low Material Level
2026-06-01 08:23:15,REMAC_ABS_007,33.5,50.9,9.77,79.5,SAFE,None
2026-06-01 08:23:20,REMAC_ABS_007,34.1,56.4,16.37,62.2,SAFE,None
2026-06-01 08:23:25,REMAC_ABS_007,37.5,49.1,28.03,31.5,SAFE,None
2026-06-01 08:23:30,REMAC_ABS_007,35.6,45.2,33.78,16.4,SAFE,None
2026-06-01 08:23:35,REMAC_ABS_007,36.8,42.3,38.47,4.0,DANGER,Low Material Level
2026-06-01 08:23:40,REMAC_ABS_007,34.3,43.9,33.66,16.7,SAFE,None
2026-06-01 08:23:45,REMAC_ABS_007,34.0,54.3,22.78,45.3,SAFE,None
2026-06-01 08:23:50,REMAC_ABS_007,31.5,48.4,30.61,24.7,SAFE,None
2026-06-01 08:23:55,REMAC_ABS_007,33.9,47.0,30.16,25.9,SAFE,None
2026-06-01 08:24:00,REMAC_ABS_007,25.0,46.4,6.73,87.6,SAFE,None
