Timestamp,Device_ID,Temperature_C,Humidity_%,Distance_cm,Material_Level_%,Status,Active_Alerts
2026-06-01 08:09:00,REMAC_LDPE_004,30.4,73.1,35.58,11.6,DANGER,High Humidity; Low Material Level
2026-06-01 08:09:05,REMAC_LDPE_004,37.3,63.4,3.14,97.0,DANGER,High Humidity
2026-06-01 08:09:10,REMAC_LDPE_004,33.8,71.6,39.16,2.2,DANGER,High Humidity; Low Material Level
2026-06-01 08:09:15,REMAC_LDPE_004,31.6,58.0,9.5,80.3,SAFE,None
2026-06-01 08:09:20,REMAC_LDPE_004,33.6,67.9,10.05,78.8,DANGER,High Humidity
2026-06-01 08:09:25,REMAC_LDPE_004,38.8,61.3,28.71,29.7,DANGER,High Humidity
2026-06-01 08:09:30,REMAC_LDPE_004,33.4,57.9,34.85,13.6,DANGER,Low Material Level
2026-06-01 08:09:35,REMAC_LDPE_004,36.1,66.1,34.47,14.6,DANGER,High Humidity; Low Material Level
2026-06-01 08:09:40,REMAC_LDPE_004,32.8,70.0,13.5,69.7,DANGER,High Humidity
2026-06-01 08:09:45,REMAC_LDPE_004,37.3,60.8,15.57,64.3,DANGER,High Humidity
2026-06-01 08:09:50,REMAC_LDPE_004,37.1,57.5,10.26,78.3,SAFE,None
2026-06-01 08:09:55,REMAC_LDPE_004,40.5,64.5,4.38,93.7,DANGER,High Temperature; High Humidity
2026-06-01 08:10:00,REMAC_LDPE_004,34.5,64.6,13.71,69.2,DANGER,High Humidity
2026-06-01 08:10:05,REMAC_LDPE_004,37.0,67.7,34.08,15.6,DANGER,High Humidity
2026-06-01 08:10:10,REMAC_LDPE_004,35.3,69.7,30.75,24.3,DANGER,High Humidity
2026-06-01 08:10:15,REMAC_LDPE_004,38.9,64.7,8.0,84.2,DANGER,High Humidity
2026-06-01 08:10:20,REMAC_LDPE_004,32.8,74.3,32.05,20.9,DANGER,High Humidity
2026-06-01 08:10:25,REMAC_LDPE_004,37.2,66.1,37.24,7.3,DANGER,High Humidity; Low Material Level
2026-06-01 08:10:30,REMAC_LDPE_004,34.4,63.3,13.28,70.3,DANGER,High Humidity
2026-06-01 08:10:35,REMAC_LDPE_004,34.8,56.9,24.7,40.3,SAFE,None
2026-06-01 08:10:40,REMAC_LDPE_004,35.3,63.7,5.04,92.0,DANGER,High Humidity
2026-06-01 08:10:45,REMAC_LDPE_004,35.8,63.3,15.29,65.0,DANGER,High Humidity
2026-06-01 08:10:50,REMAC_LDPE_004,34.7,69.8,36.56,9.0,DANGER,High Humidity; Low Material Level
2026-06-01 08:10:55,REMAC_LDPE_004,35.6,67.3,3.98,94.8,DANGER,High Humidity
2026-06-01 08:11:00,REMAC_LDPE_004,39.7,59.1,30.17,25.9,SAFE,None
2026-06-01 08:11:05,REMAC_LDPE_004,38.0,65.9,27.19,33.7,DANGER,High Humidity
2026-06-01 08:11:10,REMAC_LDPE_004,37.6,68.4,24.71,40.2,DANGER,High Humidity
2026-06-01 08:11:15,REMAC_LDPE_004,33.6,72.6,38.05,5.1,DANGER,High Humidity; Low Material Level
2026-06-01 08:11:20,REMAC_LDPE_004,32.3,69.4,21.13,49.7,DANGER,High Humidity
2026-06-01 08:11:25,REMAC_LDPE_004,37.9,68.8,35.31,12.3,DANGER,High Humidity; Low Material Level
2026-06-01 08:11:30,REMAC_LDPE_004,37.6,65.3,24.76,40.1,DANGER,High Humidity
2026-06-01 08:11:35,REMAC_LDPE_004,39.4,66.9,26.67,35.1,DANGER,High Humidity
2026-06-01 08:11:40,REMAC_LDPE_004,33.2,71.2,10.63,77.3,DANGER,High Humidity
2026-06-01 08:11:45,REMAC_LDPE_004,34.3,58.3,9.48,80.3,SAFE,None
2026-06-01 08:11:50,REMAC_LDPE_004,30.1,63.3,34.17,15.3,DANGER,High Humidity
2026-06-01 08:11:55,REMAC_LDPE_004,33.8,61.1,26.07,36.7,DANGER,High Humidity
2026-06-01 08:12:00,REMAC_LDPE_004,38.0,66.9,25.81,37.3,DANGER,High Humidity
2026-06-01 08:12:05,REMAC_LDPE_004,33.6,71.2,34.25,15.1,DANGER,High Humidity
2026-06-01 08:12:10,REMAC_LDPE_004,36.9,62.0,9.66,79.8,DANGER,High Humidity
2026-06-01 08:12:15,REMAC_LDPE_004,34.4,53.0,13.13,70.7,SAFE,None
2026-06-01 08:12:20,REMAC_LDPE_004,36.0,62.9,32.77,19.0,DANGER,High Humidity
2026-06-01 08:12:25,REMAC_LDPE_004,31.6,69.6,26.06,36.7,DANGER,High Humidity
2026-06-01 08:12:30,REMAC_LDPE_004,35.3,67.7,35.98,10.6,DANGER,High Humidity; Low Material Level
2026-06-01 08:12:35,REMAC_LDPE_004,26.0,67.1,16.13,62.8,DANGER,High Humidity
2026-06-01 08:12:40,REMAC_LDPE_004,34.4,63.6,35.39,12.1,DANGER,High Humidity; Low Material Level
2026-06-01 08:12:45,REMAC_LDPE_004,30.1,58.6,2.53,98.6,SAFE,None
2026-06-01 08:12:50,REMAC_LDPE_004,38.6,67.6,10.33,78.1,DANGER,High Humidity
2026-06-01 08:12:55,REMAC_LDPE_004,37.3,60.8,25.17,39.0,DANGER,High Humidity
2026-06-01 08:13:00,REMAC_LDPE_004,36.4,75.9,18.01,57.9,DANGER,High Humidity
2026-06-01 08:13:05,REMAC_LDPE_004,39.6,67.9,5.37,91.1,DANGER,High Humidity
2026-06-01 08:13:10,REMAC_LDPE_004,32.2,62.1,18.94,55.4,DANGER,High Humidity
2026-06-01 08:13:15,REMAC_LDPE_004,40.2,61.9,33.37,17.4,DANGER,High Temperature; High Humidity
2026-06-01 08:13:20,REMAC_LDPE_004,37.8,64.5,25.61,37.9,DANGER,High Humidity
2026-06-01 08:13:25,REMAC_LDPE_004,34.3,63.8,7.96,84.3,DANGER,High Humidity
2026-06-01 08:13:30,REMAC_LDPE_004,38.4,70.6,15.52,64.4,DANGER,High Humidity
2026-06-01 08:13:35,REMAC_LDPE_004,31.7,65.9,15.27,65.1,DANGER,High Humidity
2026-06-01 08:13:40,REMAC_LDPE_004,32.5,61.3,7.06,86.7,DANGER,High Humidity
2026-06-01 08:13:45,REMAC_LDPE_004,33.2,74.5,6.03,89.4,DANGER,High Humidity
2026-06-01 08:13:50,REMAC_LDPE_004,33.4,65.2,5.05,92.0,DANGER,High Humidity
2026-06-01 08:13:55,REMAC_LDPE_004,31.8,68.8,36.4,9.5,DANGER,High Humidity; Low Material Level
2026-06-01 08:14:00,REMAC_LDPE_004,38.7,62.0,19.32,54.4,DANGER,High Humidity
2026-06-01 08:14:05,REMAC_LDPE_004,34.2,66.8,11.86,74.1,DANGER,High Humidity
2026-06-01 08:14:10,REMAC_LDPE_004,36.1,66.6,11.24,75.7,DANGER,High Humidity
2026-06-01 08:14:15,REMAC_LDPE_004,33.3,55.6,16.94,60.7,SAFE,None
2026-06-01 08:14:20,REMAC_LDPE_004,29.5,75.1,33.66,16.7,DANGER,High Humidity
2026-06-01 08:14:25,REMAC_LDPE_004,35.8,71.5,9.7,79.7,DANGER,High Humidity
2026-06-01 08:14:30,REMAC_LDPE_004,29.3,63.0,12.64,72.0,DANGER,High Humidity
2026-06-01 08:14:35,REMAC_LDPE_004,34.8,59.5,36.73,8.6,DANGER,Low Material Level
2026-06-01 08:14:40,REMAC_LDPE_004,30.9,66.7,22.38,46.4,DANGER,High Humidity
2026-06-01 08:14:45,REMAC_LDPE_004,41.0,65.4,33.39,17.4,DANGER,High Temperature; High Humidity
2026-06-01 08:14:50,REMAC_LDPE_004,37.7,66.8,27.18,33.7,DANGER,High Humidity
2026-06-01 08:14:55,REMAC_LDPE_004,35.3,66.0,39.31,1.8,DANGER,High Humidity; Low Material Level
2026-06-01 08:15:00,REMAC_LDPE_004,38.8,67.5,24.79,40.0,DANGER,High Humidity
2026-06-01 08:15:05,REMAC_LDPE_004,32.5,72.2,19.1,55.0,DANGER,High Humidity
2026-06-01 08:15:10,REMAC_LDPE_004,36.6,67.8,16.46,62.0,DANGER,High Humidity
2026-06-01 08:15:15,REMAC_LDPE_004,35.6,59.8,14.79,66.3,SAFE,None
2026-06-01 08:15:20,REMAC_LDPE_004,35.8,71.8,8.22,83.6,DANGER,High Humidity
2026-06-01 08:15:25,REMAC_LDPE_004,38.8,73.2,31.81,21.5,DANGER,High Humidity
2026-06-01 08:15:30,REMAC_LDPE_004,37.2,80.8,35.42,12.0,DANGER,High Humidity; Low Material Level
2026-06-01 08:15:35,REMAC_LDPE_004,35.9,59.4,7.64,85.2,SAFE,None
2026-06-01 08:15:40,REMAC_LDPE_004,30.0,66.2,34.05,15.7,DANGER,High Humidity
2026-06-01 08:15:45,REMAC_LDPE_004,32.1,54.6,2.96,97.5,SAFE,None
2026-06-01 08:15:50,REMAC_LDPE_004,34.6,67.8,7.98,84.3,DANGER,High Humidity
2026-06-01 08:15:55,REMAC_LDPE_004,35.3,62.3,20.97,50.1,DANGER,High Humidity
2026-06-01 08:16:00,REMAC_LDPE_004,31.6,74.6,2.71,98.1,DANGER,High Humidity
2026-06-01 08:16:05,REMAC_LDPE_004,42.2,61.1,36.3,9.7,DANGER,High Temperature; High Humidity; Low Material Level
2026-06-01 08:16:10,REMAC_LDPE_004,39.5,56.6,28.48,30.3,SAFE,None
2026-06-01 08:16:15,REMAC_LDPE_004,36.8,62.6,15.75,63.8,DANGER,High Humidity
2026-06-01 08:16:20,REMAC_LDPE_004,35.2,55.1,26.7,35.0,SAFE,None
2026-06-01 08:16:25,REMAC_LDPE_004,34.4,68.8,4.72,92.8,DANGER,High Humidity
2026-06-01 08:16:30,REMAC_LDPE_004,32.1,54.7,37.51,6.6,DANGER,Low Material Level
2026-06-01 08:16:35,REMAC_LDPE_004,35.2,65.1,19.12,54.9,DANGER,High Humidity
2026-06-01 08:16:40,REMAC_LDPE_004,35.8,54.6,17.55,59.1,SAFE,None
2026-06-01 08:16:45,REMAC_LDPE_004,31.3,63.4,15.2,65.3,DANGER,High Humidity
2026-06-01 08:16:50,REMAC_LDPE_004,36.0,73.2,30.28,25.6,DANGER,High Humidity
2026-06-01 08:16:55,REMAC_LDPE_004,34.5,66.8,26.15,36.5,DANGER,High Humidity
2026-06-01 08:17:00,REMAC_LDPE_004,29.3,60.7,7.94,84.4,DANGER,High Humidity
2026-06-01 08:17:05,REMAC_LDPE_004,32.4,64.8,32.59,19.5,DANGER,High Humidity
2026-06-01 08:17:10,REMAC_LDPE_004,33.8,65.1,8.58,82.7,DANGER,High Humidity
2026-06-01 08:17:15,REMAC_LDPE_004,40.7,67.4,18.62,56.3,DANGER,High Temperature; High Humidity
2026-06-01 08:17:20,REMAC_LDPE_004,36.7,58.2,11.04,76.2,SAFE,None
2026-06-01 08:17:25,REMAC_LDPE_004,31.0,68.0,12.88,71.4,DANGER,High Humidity
2026-06-01 08:17:30,REMAC_LDPE_004,36.5,51.5,32.11,20.8,SAFE,None
2026-06-01 08:17:35,REMAC_LDPE_004,30.4,61.9,18.39,56.9,DANGER,High Humidity
2026-06-01 08:17:40,REMAC_LDPE_004,38.2,62.6,7.03,86.8,DANGER,High Humidity
2026-06-01 08:17:45,REMAC_LDPE_004,33.6,68.2,23.58,43.2,DANGER,High Humidity
2026-06-01 08:17:50,REMAC_LDPE_004,34.7,65.1,3.27,96.7,DANGER,High Humidity
2026-06-01 08:17:55,REMAC_LDPE_004,39.0,58.0,22.82,45.2,SAFE,None
2026-06-01 08:18:00,REMAC_LDPE_004,31.1,60.1,34.57,14.3,DANGER,High Humidity; Low Material Level
2026-06-01 08:18:05,REMAC_LDPE_004,30.8,66.0,25.2,38.9,DANGER,High Humidity
2026-06-01 08:18:10,REMAC_LDPE_004,33.2,64.6,3.84,95.2,DANGER,High Humidity
2026-06-01 08:18:15,REMAC_LDPE_004,38.1,62.1,27.85,32.0,DANGER,High Humidity
2026-06-01 08:18:20,REMAC_LDPE_004,30.4,62.6,7.01,86.8,DANGER,High Humidity
2026-06-01 08:18:25,REMAC_LDPE_004,26.5,68.5,6.51,88.1,DANGER,High Humidity
2026-06-01 08:18:30,REMAC_LDPE_004,33.6,62.4,26.69,35.0,DANGER,High Humidity
2026-06-01 08:18:35,REMAC_LDPE_004,36.7,64.6,36.84,8.3,DANGER,High Humidity; Low Material Level
2026-06-01 08:18:40,REMAC_LDPE_004,38.6,75.8,12.47,72.5,DANGER,High Humidity
2026-06-01 08:18:45,REMAC_LDPE_004,33.6,57.9,28.16,31.2,SAFE,None
2026-06-01 08:18:50,REMAC_LDPE_004,33.8,55.7,10.25,78.3,SAFE,None
2026-06-01 08:18:55,REMAC_LDPE_004,38.5,68.9,23.18,44.3,DANGER,High Humidity
2026-06-01 08:19:00,REMAC_LDPE_004,29.4,61.6,21.56,48.5,DANGER,High Humidity
2026-06-01 08:19:05,REMAC_LDPE_004,33.8,63.4,10.44,77.8,DANGER,High Humidity
2026-06-01 08:19:10,REMAC_LDPE_004,35.6,61.1,25.47,38.2,DANGER,High Humidity
2026-06-01 08:19:15,REMAC_LDPE_004,36.3,63.7,23.16,44.3,DANGER,High Humidity
2026-06-01 08:19:20,REMAC_LDPE_004,33.5,73.0,25.7,37.6,DANGER,High Humidity
2026-06-01 08:19:25,REMAC_LDPE_004,35.1,69.0,26.04,36.7,DANGER,High Humidity
2026-06-01 08:19:30,REMAC_LDPE_004,27.5,69.3,20.01,52.6,DANGER,High Humidity
2026-06-01 08:19:35,REMAC_LDPE_004,33.0,57.9,9.27,80.9,SAFE,None
2026-06-01 08:19:40,REMAC_LDPE_004,36.4,59.2,26.25,36.2,SAFE,None
2026-06-01 08:19:45,REMAC_LDPE_004,32.1,50.8,20.08,52.4,SAFE,None
2026-06-01 08:19:50,REMAC_LDPE_004,35.2,61.0,14.51,67.1,DANGER,High Humidity
2026-06-01 08:19:55,REMAC_LDPE_004,36.3,69.8,29.76,26.9,DANGER,High Humidity
2026-06-01 08:20:00,REMAC_LDPE_004,34.0,67.6,29.45,27.8,DANGER,High Humidity
2026-06-01 08:20:05,REMAC_LDPE_004,35.5,63.9,4.53,93.3,DANGER,High Humidity
2026-06-01 08:20:10,REMAC_LDPE_004,32.1,64.9,12.51,72.4,DANGER,High Humidity
2026-06-01 08:20:15,REMAC_LDPE_004,34.4,61.6,18.07,57.7,DANGER,High Humidity
2026-06-01 08:20:20,REMAC_LDPE_004,36.8,66.0,15.39,64.8,DANGER,High Humidity
2026-06-01 08:20:25,REMAC_LDPE_004,35.5,68.8,38.89,2.9,DANGER,High Humidity; Low Material Level
2026-06-01 08:20:30,REMAC_LDPE_004,33.2,56.9,16.51,61.8,SAFE,None
2026-06-01 08:20:35,REMAC_LDPE_004,35.7,66.5,20.64,51.0,DANGER,High Humidity
2026-06-01 08:20:40,REMAC_LDPE_004,37.1,69.7,19.26,54.6,DANGER,High Humidity
2026-06-01 08:20:45,REMAC_LDPE_004,28.9,62.9,26.34,35.9,DANGER,High Humidity
2026-06-01 08:20:50,REMAC_LDPE_004,38.5,68.5,36.9,8.1,DANGER,High Humidity; Low Material Level
2026-06-01 08:20:55,REMAC_LDPE_004,34.0,79.1,32.65,19.3,DANGER,High Humidity
2026-06-01 08:21:00,REMAC_LDPE_004,36.3,64.5,3.87,95.1,DANGER,High Humidity
2026-06-01 08:21:05,REMAC_LDPE_004,38.6,67.0,24.47,40.9,DANGER,High Humidity
2026-06-01 08:21:10,REMAC_LDPE_004,30.9,61.3,22.27,46.7,DANGER,High Humidity
2026-06-01 08:21:15,REMAC_LDPE_004,32.9,65.9,38.0,5.3,DANGER,High Humidity; Low Material Level
2026-06-01 08:21:20,REMAC_LDPE_004,34.1,67.3,38.57,3.8,DANGER,High Humidity; Low Material Level
2026-06-01 08:21:25,REMAC_LDPE_004,32.6,66.0,12.75,71.7,DANGER,High Humidity
2026-06-01 08:21:30,REMAC_LDPE_004,40.2,59.9,19.55,53.8,DANGER,High Temperature
2026-06-01 08:21:35,REMAC_LDPE_004,32.4,66.0,20.67,50.9,DANGER,High Humidity
2026-06-01 08:21:40,REMAC_LDPE_004,33.3,72.3,30.76,24.3,DANGER,High Humidity
2026-06-01 08:21:45,REMAC_LDPE_004,35.6,67.2,11.7,74.5,DANGER,High Humidity
2026-06-01 08:21:50,REMAC_LDPE_004,31.4,69.8,33.61,16.8,DANGER,High Humidity
2026-06-01 08:21:55,REMAC_LDPE_004,33.8,63.8,32.78,19.0,DANGER,High Humidity
